Date	Clock	Pressure	Temperature	dP	Std.OilFlowrate	WaterFlowrate	Std.GasFlowrate	Act.GasFlowrate	GOR(std)	Act.OilFlowrate	Act.Watercut	Std.Watercut	Act.GVF	Std.GVF	OilDensity	WaterDensity	GasDensity	Density	Permittivity	Conductivity	Act.OilMassRate	Act.WaterMassRate	Act.GasMassRate	Std.OilMassRate	Std.WaterMassRate	Std.GasMassRate	Std.AccumOilVol	AccumWaterVol	Std.AccumGasVol	Act.AccumOilVol	Act.AccumGasVol	
2017-02-23	00:44:00	328.448683	163.634979	1670.848318	3476.532075	382.301224	4.317086	0.176701	1241.301912	4160.195228	8.408887	9.690131	87.380121	99.501586	809.881028	1038.942183	19.561977	111.209755	1.234663	0.005392	22041.637335	2570.980963	4053.929348	20110.340692	2628.040106	5054.119046	1017.347165	118.146314	1.282939	1200.127506	0.052564	
2017-02-23	00:45:00	328.803185	163.647444	1665.230190	3451.480892	401.091672	4.381915	0.178008	1270.455907	4124.541647	8.861120	10.873911	87.502013	99.514198	809.871224	1038.936947	19.581172	113.665284	1.236028	0.005392	21735.443949	2879.849864	4184.608820	19830.136611	2943.777372	5191.850971	1019.557974	118.423335	1.285705	1203.008309	0.052688	
2017-02-23	00:46:00	328.854547	163.633725	1666.699704	3286.841996	442.953103	4.432276	0.181869	1348.694112	3884.434748	10.241272	12.071105	88.215186	99.528153	809.880367	1038.941830	19.579588	114.220030	1.235883	0.005392	21048.623133	3125.513616	4238.048300	19203.415234	3194.880861	5234.058734	1021.858407	118.737392	1.288830	1205.726983	0.052816	
2017-02-23	00:47:00	328.595937	163.623096	1670.639273	3498.004740	371.843605	4.302992	0.172401	1229.661199	4015.731831	8.497891	9.563881	87.492524	99.504300	809.887538	1038.945660	19.570012	124.956100	1.235488	0.005392	22295.829104	2747.367201	4149.678517	20341.664440	2808.331328	5166.907767	1024.257591	119.029930	1.291921	1208.562253	0.052943	
2017-02-23	00:48:00	328.660569	163.634279	1668.536807	3506.949584	403.212539	4.436583	0.180790	1266.783016	4144.462994	8.888104	10.333897	87.614419	99.514063	809.883045	1038.943260	19.574382	114.838879	1.234758	0.005392	22235.301306	2775.098546	4175.397505	20286.293756	2836.684554	5194.017487	1026.705738	119.304416	1.295000	1211.455437	0.053068	
2017-02-23	00:49:00	328.624597	163.633565	1671.648220	3499.470715	379.118712	4.393503	0.178949	1255.698884	4135.526565	8.389840	9.761588	87.575414	99.506187	809.886498	1038.945104	19.566098	113.521371	1.235696	0.005392	22187.455485	2609.276999	4131.147625	20243.031506	2667.179440	5143.581752	1029.129536	119.579008	1.298083	1214.319756	0.053194	
2017-02-23	00:50:00	328.715869	163.629308	1666.611182	3438.496847	386.583884	4.335036	0.176562	1261.420439	4063.583528	8.688987	10.049084	87.594916	99.506389	809.885585	1038.944617	19.576721	118.110723	1.236945	0.005392	21741.852437	2634.972922	4059.542093	19835.921819	2693.446629	5053.000036	1031.547737	119.870669	1.301193	1217.177550	0.053321	
2017-02-23	00:51:00	328.729996	163.641049	1666.955522	3538.227308	393.194874	4.386037	0.178256	1241.074644	4181.468415	8.614320	10.021456	87.397774	99.498964	809.879096	1038.941151	19.577994	114.313650	1.235183	0.005392	22433.732294	2706.146236	4117.643679	20467.222818	2766.208183	5134.841102	1034.037082	120.130320	1.304216	1220.119460	0.053443	
2017-02-23	00:52:00	328.984973	163.650745	1661.680651	3487.481551	399.060170	4.346597	0.181955	1245.893323	4184.240273	8.708974	9.349808	87.515485	99.506567	809.869764	1038.936167	19.591132	117.969945	1.236002	0.005392	22112.565918	2487.192927	4083.185789	20173.679013	2542.406829	5088.668339	1036.494222	120.387487	1.307260	1223.023405	0.053567	
2017-02-23	00:53:00	329.088473	163.652516	1663.932668	3500.825953	371.553266	4.384041	0.173261	1253.585798	4133.141011	8.256069	9.896944	87.262572	99.503838	809.870674	1038.936653	19.598395	121.934043	1.235679	0.005392	22197.646634	2648.160527	4120.670291	20250.871015	2706.946942	5132.504504	1038.952251	120.635157	1.310333	1225.679305	0.053680	
2017-02-23	00:54:00	329.101926	163.655913	1665.322441	3268.482708	445.834471	4.443233	0.182343	1358.952696	3862.896527	10.342236	12.140812	88.282856	99.534204	809.866776	1038.934570	19.597174	110.385943	1.235247	0.005392	20710.055112	3132.628907	4241.978817	18893.889210	3202.176569	5230.158793	1041.059695	120.939988	1.313154	1228.419159	0.053807	
2017-02-23	00:55:00	329.401664	163.668030	1659.107164	3357.860404	440.950046	4.437553	0.181375	1321.383491	3968.712880	10.001416	11.138370	87.988885	99.516989	809.857999	1038.929882	19.616355	116.672705	1.236852	0.005392	21250.926553	2874.632336	4118.570719	19386.568802	2938.465375	5106.709405	1043.370121	121.258302	1.316293	1231.149874	0.053936	
2017-02-23	00:56:00	329.738941	163.699840	1658.288975	3559.526214	354.869590	4.297331	0.173596	1208.473019	4207.266360	7.791451	9.024549	87.133897	99.495666	809.843869	1038.922333	19.633583	119.234152	1.235243	0.005392	22328.952296	2405.042554	3998.978124	20369.407217	2458.466113	5000.888551	1045.855744	121.506463	1.319299	1234.087805	0.054058	
2017-02-23	00:57:00	329.827631	163.688647	1654.407569	3544.545991	345.154749	4.273730	0.172528	1205.722300	4189.666952	7.611921	8.874126	87.139339	99.486391	809.847402	1038.924221	19.640582	116.440946	1.233836	0.005392	22596.775606	2349.833079	3978.461255	20613.205881	2402.025348	4984.835644	1048.335057	121.758799	1.322305	1237.018373	0.054179	
2017-02-23	00:58:00	329.869265	163.704646	1655.292525	3444.214635	406.504426	4.377179	0.177854	1272.916016	4071.074674	9.101376	10.579499	87.602544	99.508039	809.840551	1038.920560	19.639004	117.988678	1.236699	0.005392	21840.424815	2797.693342	4121.100591	19923.397294	2859.843661	5124.471155	1050.750163	122.034521	1.325343	1239.873037	0.054302	
2017-02-23	00:59:00	330.033514	163.726065	1657.559273	3501.867392	361.965056	4.277462	0.172893	1221.154920	4139.314782	8.037952	9.363466	87.243603	99.499603	809.828976	1038.914376	19.646733	119.734410	1.235676	0.005392	22206.200724	2491.144074	4007.754723	20256.895318	2546.499879	5007.729956	1053.181218	122.303909	1.328377	1242.746608	0.054425	
2017-02-23	01:00:00	330.121559	163.710469	1655.485415	3379.526470	453.258949	4.503382	0.183864	1333.720907	3994.761076	10.202018	11.837068	88.030152	99.524016	809.831406	1038.915674	19.651851	111.627312	1.235749	0.005392	21430.780389	3119.457664	4263.143493	19549.202256	3188.771516	5272.220036	1055.554781	122.612666	1.331508	1245.552243	0.054553	
2017-02-23	01:01:00	330.531666	163.724014	1649.034403	3421.977206	404.612254	4.376235	0.177151	1278.738673	4026.646053	9.130300	10.602560	87.684238	99.510772	809.830368	1038.915120	19.676082	119.274423	1.237513	0.005392	21701.389340	2796.266217	4122.913488	19794.762702	2858.399770	5123.366267	1057.956131	122.888356	1.334607	1248.152025	0.054669	
2017-02-23	01:02:00	330.413200	163.722971	1653.237929	3462.044144	395.205516	4.368161	0.177997	1261.848559	4091.167574	8.807749	10.707973	87.582560	99.513299	809.824958	1038.912229	19.671825	118.167311	1.235376	0.005392	22001.515102	2861.980029	4204.135619	20068.879624	2925.581857	5221.086032	1060.176632	123.166674	1.337434	1251.015824	0.054794	
2017-02-23	01:03:00	330.412674	163.745703	1654.993667	3478.245481	403.212682	4.420707	0.179329	1273.540595	4111.657722	8.953778	10.409133	87.586440	99.510621	809.820771	1038.909991	19.669092	109.773422	1.235052	0.005392	21727.030758	2707.179845	4107.317173	19818.750042	2767.347505	5106.622800	1062.626201	123.429588	1.340476	1253.911461	0.054917	
2017-02-23	01:04:00	330.888482	163.768294	1647.823568	3447.733628	385.296899	4.300069	0.173836	1246.874393	4075.848588	8.635029	10.050017	87.405630	99.515139	809.801854	1038.899882	19.695345	119.145697	1.236565	0.005392	22002.240811	2814.527278	4165.814405	20068.780000	2877.105021	5178.742374	1065.020624	123.717258	1.343556	1256.742076	0.055042	
2017-02-23	01:05:00	331.121375	163.781917	1642.324027	3633.807405	327.839664	4.265892	0.170844	1174.167731	4284.374876	7.112654	8.213007	86.830575	99.481517	809.790735	1038.893939	19.710820	122.611045	1.236256	0.005392	23044.896428	2312.831717	3992.527689	21019.123424	2364.271925	5012.340456	1067.541882	123.954063	1.346547	1259.722811	0.055162	
2017-02-23	01:06:00	330.992923	163.772176	1648.731572	3461.255053	422.703759	4.452360	0.180565	1286.610924	4091.949182	9.368583	10.889357	87.687631	99.512521	809.793603	1038.895472	19.701482	110.651145	1.237530	0.005392	21951.138207	2909.112302	4197.247921	20021.969259	2973.809363	5212.486939	1069.977383	124.233656	1.349621	1262.602094	0.055286	
2017-02-23	01:07:00	331.003324	163.772542	1646.967335	3487.996346	397.434583	4.398911	0.177954	1261.254539	4123.591359	8.794261	10.232483	87.511501	99.506339	809.797697	1038.897660	19.704116	121.130958	1.235780	0.005392	22120.994334	2735.211548	4137.115117	20176.656895	2796.035421	5149.913323	1072.384451	124.523189	1.352715	1265.447773	0.055412	
2017-02-23	01:08:00	331.114016	163.776904	1645.894447	3512.907064	364.348240	4.305573	0.173516	1225.425902	4153.110787	8.044780	9.369209	87.223955	99.496152	809.795432	1038.896450	19.710131	121.735058	1.236265	0.005392	22279.289737	2507.503421	4035.188474	20320.755385	2563.266080	5040.640358	1074.852136	124.789903	1.355773	1268.365183	0.055535	
